# {"t_start": 1549017187.4410937, "env_id": "SpaceInvadersNoFrameskip-v4"} 
r,l,t
670.0,936,73153.454536
510.0,1019,73162.532563
435.0,906,73170.442846
800.0,1187,73180.705719
640.0,1023,73189.777321
380.0,714,73196.127339
695.0,904,73204.106283
530.0,845,73211.521037
515.0,851,73218.89557
660.0,1126,73228.911815
160.0,710,73235.264736
450.0,1002,73244.037557
745.0,1029,73253.007405
270.0,726,73259.504866
485.0,968,73268.13325
370.0,748,73274.694019
700.0,1133,73284.60883
460.0,1216,73295.303172
455.0,723,73301.592793
545.0,937,73309.713707
545.0,905,73317.861255
555.0,966,73326.260931
440.0,1084,73335.666043
515.0,1109,73345.446086
895.0,1457,73358.089094
290.0,653,73363.869703
655.0,960,73372.458429
490.0,1168,73382.768369
580.0,923,73390.777802
545.0,1214,73401.304352
600.0,1157,73411.493241
450.0,833,73418.692019
710.0,1099,73428.239199
500.0,1030,73437.466697
545.0,1172,73447.9119
625.0,814,73455.267017
515.0,1049,73464.487326
755.0,1211,73475.019381
335.0,615,73480.457655
350.0,713,73486.801476
485.0,1177,73497.081228
205.0,664,73502.909994
665.0,1255,73513.980192
995.0,1736,73529.073695
545.0,1053,73538.387887
460.0,860,73545.952642
915.0,1363,73557.867076
270.0,709,73564.26174
470.0,1123,73574.035191
285.0,686,73580.027682
970.0,1082,73589.571836
230.0,575,73594.575163
665.0,848,73601.9436
425.0,1124,73611.922532
645.0,915,73619.905357
810.0,1104,73629.419515
355.0,871,73637.176356
545.0,1014,73646.035704
570.0,1257,73656.87576
545.0,866,73664.653959
575.0,1158,73674.906342
325.0,708,73681.290543
630.0,983,73690.039886
605.0,1027,73699.141937
145.0,602,73704.573138
535.0,826,73711.953196
580.0,981,73720.710601
495.0,1015,73729.507131
475.0,1078,73738.886078
540.0,1206,73749.470121
115.0,497,73753.844229
355.0,840,73761.178752
285.0,601,73766.490673
455.0,850,73774.150412
455.0,1006,73783.206003
485.0,963,73791.611771
800.0,970,73800.026522
1310.0,1882,73816.624317
185.0,677,73822.55869
600.0,1271,73833.721545
1045.0,1664,73848.570824
515.0,1092,73858.101732
400.0,648,73863.756707
425.0,886,73871.587652
545.0,812,73878.692728
385.0,741,73885.166223
360.0,794,73892.082269
270.0,628,73897.722307
385.0,741,73904.336356
545.0,1033,73913.331109
555.0,1136,73923.238928
540.0,972,73931.820357
430.0,798,73938.780551
470.0,1022,73947.661637
440.0,808,73954.929368
465.0,751,73961.633434
515.0,1115,73971.53261
115.0,394,73975.003177
600.0,950,73983.279362
570.0,777,73990.027237
370.0,678,73995.939496
225.0,757,74002.5841
575.0,1156,74012.698189
580.0,827,74020.049216
575.0,1172,74030.217129
335.0,648,74035.877182
490.0,857,74043.560245
250.0,626,74049.058794
525.0,806,74056.063298
575.0,1035,74064.999457
265.0,763,74071.8071
965.0,1412,74084.143529
540.0,1186,74094.584852
600.0,1032,74103.554507
605.0,958,74111.778195
495.0,1014,74120.766164
570.0,1150,74130.657565
295.0,713,74136.917713
550.0,1085,74146.510477
740.0,947,74154.779471
515.0,928,74162.758791
545.0,1094,74172.536143
770.0,1156,74182.606374
860.0,1439,74195.197342
290.0,853,74202.866105
600.0,1154,74212.946093
600.0,1109,74222.55581
645.0,816,74229.856817
730.0,1232,74240.565902
545.0,885,74248.293778
545.0,1074,74257.712318
775.0,867,74265.277622
305.0,619,74270.728203
355.0,823,74278.061489
1155.0,2591,74300.653646
570.0,1104,74310.287015
605.0,1173,74320.475627
745.0,912,74328.5231
525.0,929,74336.57106
745.0,1019,74345.393944
690.0,1028,74354.460973
775.0,898,74362.516907
600.0,1027,74371.642677
800.0,1183,74382.108788
185.0,546,74387.034977
270.0,622,74392.560347
415.0,911,74400.511895
605.0,1072,74409.771587
600.0,1115,74419.557566
510.0,707,74425.769755
515.0,816,74432.886324
600.0,912,74441.097444
1200.0,1927,74457.882941
545.0,853,74465.385812
315.0,701,74471.715924
570.0,876,74479.501667
500.0,1055,74488.711008
740.0,839,74495.985069
800.0,1087,74505.572272
440.0,648,74511.444521
695.0,924,74519.591723
800.0,1102,74529.14679
515.0,988,74537.805986
410.0,825,74545.291994
770.0,1024,74554.163891
220.0,499,74558.528152
805.0,1105,74568.245979
530.0,947,74576.581866
340.0,713,74582.819622
755.0,1078,74592.242151
600.0,1102,74602.001744
485.0,1208,74612.658276
480.0,991,74621.243698
465.0,1049,74630.460325
180.0,372,74633.753333
515.0,913,74641.668019
520.0,1132,74651.57865
450.0,766,74658.501646
715.0,990,74667.192796
680.0,802,74674.189924
695.0,1150,74684.178922
1065.0,1938,74701.014847
445.0,866,74708.720456
550.0,1088,74718.153196
600.0,903,74726.043967
450.0,813,74733.292948
525.0,1149,74743.301218
570.0,1016,74752.269518
770.0,1613,74766.694119
525.0,980,74775.428176
515.0,855,74782.898896
500.0,920,74790.8548
570.0,928,74799.142778
570.0,981,74807.801673
600.0,1224,74818.453512
655.0,941,74826.719566
520.0,912,74834.661911
545.0,853,74842.089917
1275.0,1488,74855.267257
540.0,994,74864.061187
445.0,907,74871.957876
285.0,693,74878.032934
600.0,1046,74887.22341
805.0,920,74895.281407
390.0,860,74902.796608
540.0,999,74911.648598
525.0,954,74920.019176
515.0,991,74928.559604
870.0,834,74936.040256
515.0,1001,74944.828799
155.0,479,74948.991045
525.0,928,74957.050249
290.0,687,74963.179223
725.0,1090,74972.905343
185.0,464,74977.038134
480.0,863,74984.552292
515.0,920,74992.571819
530.0,965,75001.134472
425.0,1027,75010.096031
265.0,515,75014.573597
470.0,1108,75024.262045
760.0,1253,75035.245262
440.0,919,75043.238425
495.0,988,75051.952582
455.0,948,75060.198779
570.0,1027,75069.096391
470.0,887,75077.047604
700.0,924,75085.177046
555.0,935,75093.305716
680.0,1154,75103.508062
465.0,1016,75112.528394
520.0,1038,75121.545606
445.0,851,75128.888453
525.0,889,75136.796615
440.0,681,75142.906505
420.0,943,75151.180737
580.0,1172,75161.412745
575.0,1085,75170.903661
520.0,1063,75180.162846
600.0,1160,75190.31775
605.0,1013,75199.330863
555.0,814,75206.610724
710.0,1110,75216.598315
485.0,761,75223.392732
405.0,1027,75232.443055
545.0,881,75240.023947
570.0,1080,75249.529189
390.0,683,75255.560265
575.0,982,75264.081583
605.0,1052,75273.316417
315.0,601,75278.637817
545.0,938,75286.792608
635.0,731,75293.087621
545.0,974,75301.732203
575.0,982,75310.278689
520.0,806,75317.284306
550.0,1074,75326.889782
730.0,975,75335.435733
545.0,985,75344.014672
480.0,871,75351.790065
925.0,1131,75361.788436
450.0,1062,75371.007462
520.0,1011,75379.951043
545.0,1016,75389.039701
480.0,828,75396.438554
725.0,966,75404.849442
600.0,1027,75413.708089
775.0,1103,75423.421278
725.0,1035,75432.452759
445.0,1005,75441.161798
545.0,1029,75450.258099
600.0,779,75457.014538
640.0,967,75465.403041
240.0,626,75471.065377
600.0,1170,75481.465204
320.0,729,75487.863199
545.0,753,75494.434325
250.0,481,75498.620015
715.0,922,75506.7876
1065.0,1655,75521.170156
545.0,1005,75530.031572
445.0,879,75537.616166
420.0,948,75545.933634
430.0,801,75552.979859
1195.0,1900,75569.538872
740.0,935,75577.759393
600.0,990,75586.611484
540.0,969,75595.137898
525.0,1035,75604.169202
545.0,820,75611.350726
605.0,1058,75620.846479
515.0,854,75628.444957
600.0,1146,75638.60124
600.0,838,75645.901649
555.0,762,75652.528719
525.0,899,75660.380374
545.0,886,75668.094326
600.0,925,75676.11062
1300.0,1972,75693.424275
570.0,1172,75703.54728
630.0,1221,75714.298333
530.0,863,75721.698209
770.0,1003,75730.46555
520.0,965,75738.885469
545.0,923,75747.032049
550.0,977,75755.465826
575.0,1111,75765.159455
545.0,1001,75774.097531
375.0,744,75780.647194
385.0,648,75786.290847
600.0,1111,75795.871936
460.0,992,75804.630395
465.0,1036,75813.65622
360.0,607,75818.951695
545.0,884,75826.820177
450.0,823,75834.027761
590.0,814,75841.075978
650.0,865,75848.699371
545.0,858,75856.197397
745.0,930,75864.270251
745.0,777,75871.011139
500.0,876,75878.843649
670.0,819,75886.113753
490.0,831,75893.34932
575.0,945,75901.480742
650.0,812,75908.889546
545.0,907,75916.743103
600.0,1105,75926.321667
445.0,738,75932.914929
605.0,933,75941.13697
720.0,1008,75949.876099
145.0,470,75954.018528
495.0,930,75962.299361
555.0,745,75968.974243
525.0,1116,75978.66034
430.0,807,75985.672218
110.0,432,75989.546515
545.0,967,75997.987324
515.0,1044,76007.047626
520.0,942,76015.333622
575.0,1074,76024.886614
325.0,646,76030.540797
575.0,1039,76039.53223
520.0,1133,76049.541521
665.0,1060,76058.784399
640.0,824,76065.979862
460.0,908,76074.069444
600.0,802,76081.127106
640.0,878,76088.71804
545.0,812,76095.9203
600.0,877,76103.547259
515.0,963,76111.850552
725.0,1155,76122.054598
690.0,857,76129.747029
520.0,880,76137.507706
570.0,1044,76146.528631
800.0,968,76154.94437
690.0,794,76161.977526
120.0,386,76165.39815
505.0,929,76173.473738
600.0,975,76182.028765
555.0,1044,76191.135732
630.0,913,76199.080424
470.0,838,76206.485619
145.0,520,76211.093643
570.0,1158,76221.033588
545.0,752,76227.624034
720.0,1017,76236.638839
810.0,1329,76248.399102
770.0,928,76256.464496
545.0,1030,76265.570107
575.0,992,76274.354039
405.0,911,76282.424755
575.0,938,76290.568228
740.0,1046,76299.578613
370.0,868,76307.291398
490.0,918,76315.239758
490.0,961,76323.55824
600.0,886,76331.176149
450.0,733,76337.558125
760.0,818,76344.649035
600.0,1131,76354.613709
500.0,881,76362.313169
455.0,929,76370.353816
540.0,1095,76379.964559
715.0,976,76388.389572
490.0,973,76396.927111
475.0,903,76404.982119
800.0,1487,76418.283732
540.0,787,76425.246863
540.0,854,76432.786687
540.0,1166,76442.869124
430.0,838,76450.31606
525.0,1061,76459.647415
800.0,1035,76468.594575
500.0,822,76475.819244
720.0,986,76484.5417
520.0,791,76491.4413
600.0,822,76498.598818
770.0,1203,76509.259504
415.0,911,76517.15399
455.0,857,76524.57076
560.0,771,76531.415655
520.0,882,76539.098695
440.0,943,76547.275466
460.0,980,76555.886623
655.0,923,76564.091042
570.0,860,76571.678858
375.0,682,76577.644557
570.0,1119,76587.399619
575.0,928,76595.633909
460.0,894,76603.590315
520.0,982,76612.094724
320.0,673,76618.037852
645.0,923,76626.184716
500.0,935,76634.380402
770.0,994,76642.966169
775.0,1066,76652.35769
745.0,1029,76661.285472
250.0,538,76666.033691
850.0,1110,76675.663999
745.0,980,76684.141201
545.0,921,76692.18911
575.0,982,76700.876445
340.0,664,76706.688914
980.0,1091,76716.123168
740.0,1020,76725.104744
310.0,718,76731.535645
425.0,802,76738.62208
420.0,863,76746.17059
425.0,791,76753.145627
570.0,960,76761.671139
350.0,611,76767.074717
605.0,901,76774.894386
575.0,1057,76784.079637
745.0,774,76790.893624
580.0,1067,76800.11267
575.0,1190,76810.522819
545.0,898,76818.541622
695.0,1010,76827.470377
515.0,940,76835.658512
555.0,919,76843.652409
1155.0,1675,76858.516991
515.0,922,76866.537318
510.0,862,76874.077379
555.0,1107,76883.983503
600.0,905,76891.964258
445.0,864,76899.571769
350.0,692,76905.63343
540.0,945,76914.00965
695.0,870,76921.743531
445.0,1041,76931.063777
475.0,934,76939.228266
800.0,1107,76948.826831
585.0,898,76956.779505
160.0,587,76962.074853
210.0,666,76967.981093
730.0,984,76976.555694
745.0,857,76984.031261
605.0,1117,76994.016225
325.0,528,76998.688449
400.0,776,77005.466266
600.0,864,77012.963281
545.0,1039,77022.100307
435.0,905,77029.937452
745.0,1007,77038.612324
600.0,997,77047.422596
610.0,838,77054.672059
570.0,1132,77064.462951
715.0,1201,77075.046861
500.0,992,77083.673494
515.0,929,77091.827213
505.0,912,77099.843186
800.0,1042,77108.809037
460.0,1014,77117.725749
495.0,797,77124.658947
465.0,809,77131.709949
605.0,1011,77140.51589
540.0,869,77148.135194
575.0,1194,77158.649459
460.0,867,77166.164073
975.0,978,77174.684716
455.0,933,77183.112226
440.0,794,77190.190267
600.0,1198,77200.647907
775.0,950,77208.886836
640.0,963,77217.392306
510.0,893,77225.171533
800.0,934,77233.236709
515.0,1168,77243.532461
500.0,1008,77252.36218
570.0,1025,77261.290483
330.0,611,77266.811294
355.0,1037,77276.148744
745.0,1377,77288.102928
570.0,1154,77298.097712
600.0,1087,77307.750002
600.0,899,77315.632047
890.0,1620,77329.808973
545.0,1111,77339.483296
405.0,909,77347.435062
715.0,1417,77360.033775
545.0,971,77368.464276
695.0,838,77375.784586
520.0,849,77383.286501
465.0,975,77391.787278
790.0,1262,77402.849968
510.0,921,77411.039955
600.0,1084,77420.620911
605.0,1079,77430.174433
730.0,869,77437.75203
240.0,656,77443.518625
490.0,1028,77452.591182
515.0,913,77460.54005
570.0,925,77468.513286
300.0,538,77473.320704
685.0,1115,77483.153326
495.0,1064,77492.409835
575.0,1011,77501.337815
430.0,1016,77510.206532
490.0,1032,77519.175482
1230.0,1709,77534.346963
415.0,999,77543.106901
725.0,1028,77552.001353
1235.0,2145,77571.031632
575.0,921,77579.217568
520.0,956,77587.520552
225.0,493,77591.839044
485.0,835,77599.053838
450.0,932,77607.37125
600.0,1158,77617.70998
600.0,1048,77627.023818
485.0,892,77634.976502
715.0,849,77642.542718
550.0,865,77650.278379
555.0,932,77658.407693
1100.0,1538,77671.779163
545.0,827,77679.11311
545.0,896,77687.119999
575.0,986,77695.943838
605.0,918,77703.927794
500.0,825,77711.140773
515.0,955,77719.554607
855.0,1691,77734.392514
600.0,934,77742.608076
575.0,1112,77752.563943
315.0,622,77758.004472
385.0,623,77763.46892
575.0,1078,77772.897383
485.0,1023,77782.043509
600.0,919,77790.009369
510.0,912,77798.055879
550.0,788,77805.070439
380.0,593,77810.312073
605.0,1038,77819.344711
360.0,710,77825.708767
915.0,910,77833.762789
545.0,909,77841.726746
475.0,829,77849.054562
545.0,1055,77858.277549
750.0,981,77866.836878
545.0,722,77873.221445
670.0,960,77881.852811
600.0,1044,77891.116143
415.0,884,77898.85125
525.0,851,77906.266203
495.0,930,77914.536849
575.0,1058,77923.999964
550.0,796,77931.192694
555.0,768,77938.111992
575.0,986,77946.841128
545.0,1121,77956.573696
745.0,877,77964.200472
500.0,941,77972.500917
710.0,793,77979.343558
1305.0,1793,77995.223902
450.0,879,78002.91962
335.0,667,78008.824146
1015.0,1523,78022.303743
720.0,1265,78033.346742
520.0,886,78041.23131
290.0,700,78047.550624
440.0,1017,78056.30345
715.0,1049,78065.453786
155.0,467,78069.729136
575.0,998,78078.53751
600.0,961,78086.838462
745.0,845,78094.241789
485.0,753,78100.91312
610.0,836,78108.653885
360.0,714,78114.911532
495.0,870,78122.828446
770.0,1164,78133.045005
800.0,868,78140.873409
690.0,862,78155.525052
575.0,1132,78188.536952
575.0,1023,78277.723039
1325.0,1649,78364.401793
545.0,808,78407.349253
495.0,934,78457.213459
485.0,713,78493.913212
570.0,975,78537.931263
630.0,910,78573.015544
775.0,1154,78618.678027
600.0,1136,78676.74165
555.0,931,78730.534935
640.0,868,78776.914416
1205.0,1613,78860.323503
485.0,1152,78919.226078
600.0,1123,78976.926066
525.0,732,79013.89486
690.0,988,79063.040675
575.0,929,79110.14073
575.0,950,79156.989218
605.0,911,79203.310734
475.0,898,79247.783942
710.0,957,79295.275146
745.0,964,79344.367686
510.0,1029,79395.670377
515.0,832,79437.574366
540.0,882,79481.104046
600.0,1006,79531.345148
575.0,1114,79586.428589
745.0,1063,79639.160643
250.0,501,79663.045028
650.0,1102,79717.741921
545.0,956,79764.860676
555.0,741,79801.630126
305.0,772,79839.141266
490.0,1082,79892.927063
500.0,1220,79955.459306
955.0,1572,80033.543103
695.0,1526,80109.846234
545.0,977,80159.073784
600.0,1118,80213.683441
770.0,844,80255.279571
600.0,844,80296.941272
775.0,1101,80351.935999
565.0,673,80385.569294
720.0,938,80432.494295
450.0,841,80473.833375
460.0,1031,80525.354019
470.0,796,80564.330477
900.0,1065,80617.529906
500.0,783,80657.058191
515.0,898,80701.728898
600.0,1036,80752.342113
805.0,1516,80827.206712
335.0,632,80858.217935
695.0,959,80904.326595
485.0,804,80944.868238
545.0,1188,81003.700327
520.0,888,81047.887327
800.0,959,81095.380208
545.0,878,81139.768755
600.0,1153,81196.723812
515.0,871,81239.75914
805.0,848,81282.04794
570.0,1080,81334.932622
490.0,821,81375.523248
575.0,1023,81426.066118
1435.0,2030,81528.94721
745.0,1081,81582.139266
600.0,917,81626.503891
600.0,1098,81679.126812
320.0,671,81711.937385
450.0,946,81758.089004
575.0,901,81801.952183
745.0,807,81842.365083
800.0,994,81891.187676
480.0,828,81932.37261
690.0,921,81978.196764
800.0,985,82026.151338
570.0,906,82070.578458
615.0,791,82109.025008
370.0,640,82140.548138
775.0,917,82185.679664
1080.0,1563,82263.438468
370.0,552,82290.038267
710.0,760,82327.11197
555.0,972,82374.869879
800.0,1012,82425.609526
745.0,966,82472.774307
575.0,1076,82525.420288
600.0,1153,82582.55261
785.0,1436,82653.208004
475.0,801,82691.707524
575.0,886,82735.693581
465.0,1061,82788.255532
600.0,844,82830.569529
1315.0,1910,82924.481781
600.0,1157,82981.3102
465.0,943,83028.147613
550.0,961,83075.863894
600.0,939,83122.455917
545.0,737,83159.432818
495.0,962,83207.263966
600.0,957,83254.235039
545.0,936,83300.244202
600.0,1014,83351.417863
600.0,888,83394.921846
545.0,955,83442.533214
360.0,581,83471.408672
570.0,955,83517.923147
470.0,954,83565.592582
735.0,1369,83633.04873
745.0,750,83670.024899
800.0,916,83714.846869
190.0,482,83739.117957
750.0,885,83782.390979
570.0,981,83830.142791
550.0,1017,83880.301348
575.0,891,83924.407311
750.0,803,83963.959953
415.0,752,84000.796144
600.0,1071,84053.485381
950.0,1067,84105.275834
360.0,691,84138.527133
715.0,916,84183.464605
545.0,831,84223.78225
575.0,897,84267.931471
835.0,934,84313.646187
1185.0,1736,84399.727516
570.0,992,84448.068155
575.0,952,84495.141146
405.0,868,84537.729171
575.0,911,84583.324331
945.0,1032,84633.807313
805.0,887,84677.204135
770.0,922,84722.274063
550.0,1104,84776.034143
495.0,878,84817.969233
545.0,936,84863.231252
495.0,815,84902.861068
600.0,997,84951.892512
485.0,1044,85003.551441
500.0,1100,85057.638717
500.0,865,85100.351383
605.0,966,85147.687462
505.0,960,85195.2222
495.0,924,85240.915635
775.0,991,85290.081963
600.0,1014,85338.967287
945.0,941,85385.382625
290.0,619,85415.885287
550.0,1003,85465.669213
545.0,871,85508.439895
745.0,1127,85563.218958
570.0,911,85608.198381
525.0,909,85652.973906
495.0,950,85700.282275
745.0,811,85739.697865
575.0,852,85782.099383
525.0,1082,85835.024392
520.0,925,85880.035755
715.0,930,85926.460478
570.0,991,85975.479264
520.0,955,86022.510675
775.0,883,86065.585623
545.0,940,86111.853344
490.0,876,86155.257655
515.0,1009,86205.003771
715.0,837,86246.326126
545.0,920,86291.86396
435.0,835,86333.003683
600.0,760,86370.642729
570.0,1024,86420.539972
600.0,925,86466.062367
515.0,926,86511.124836
1135.0,2000,86610.38512
600.0,1104,86665.271504
575.0,938,86711.410748
605.0,1015,86760.68066
545.0,1242,86820.87338
530.0,1073,86873.129526
500.0,930,86918.590807
555.0,837,86959.461069
665.0,1174,87017.290872
800.0,1038,87068.354289
670.0,1517,87143.120129
600.0,933,87189.489013
600.0,912,87234.880317
520.0,856,87278.031541
715.0,845,87320.078583
570.0,951,87367.339607
705.0,965,87414.421616
520.0,1069,87466.885491
475.0,789,87505.318031
575.0,950,87552.441375
410.0,655,87584.361517
515.0,900,87628.689653
540.0,1094,87681.221598
320.0,576,87709.943144
575.0,997,87760.176217
515.0,852,87802.091657
580.0,1026,87853.323124
230.0,523,87878.420545
600.0,868,87919.810103
555.0,857,87962.561319
775.0,1027,88013.82735
605.0,870,88056.651105
690.0,955,88103.872573
555.0,1003,88152.810294
720.0,988,88200.992114
515.0,930,88246.765244
605.0,1216,88305.872011
570.0,1129,88361.036796
775.0,1285,88424.109343
545.0,1114,88479.185926
495.0,1048,88529.700658
515.0,971,88577.805566
800.0,1140,88633.596054
760.0,1216,88692.471452
605.0,893,88736.483706
720.0,1093,88789.377084
570.0,980,88837.709053
725.0,986,88886.372953
575.0,1087,88938.91327
570.0,1078,88992.261594
470.0,865,89034.838794
475.0,653,89066.558661
225.0,682,89099.276008
270.0,570,89125.570188
525.0,890,89170.067233
720.0,941,89215.907684
600.0,1022,89266.15085
405.0,866,89308.002108
565.0,794,89346.65965
475.0,594,89375.151087
470.0,1116,89429.563314
585.0,779,89467.122185
700.0,836,89508.329904
805.0,1002,89557.858846
780.0,1042,89608.833336
525.0,973,89656.719096
665.0,1054,89708.663867
775.0,1036,89759.067183
800.0,1523,89833.934968
710.0,984,89882.276706
515.0,920,89927.987248
420.0,841,89969.076544
545.0,939,90014.749543
295.0,651,90046.174197
440.0,946,90091.553851
300.0,767,90128.740288
540.0,834,90169.552251
380.0,708,90204.552241
470.0,898,90248.798269
510.0,1151,90304.545904
545.0,947,90349.879072
540.0,1084,90403.237576
600.0,938,90448.440711
605.0,1036,90499.058296
545.0,838,90540.989563
600.0,860,90583.450539
475.0,926,90629.033835
600.0,1142,90684.542838
470.0,761,90721.476245
440.0,944,90766.719805
715.0,1078,90819.316881
500.0,898,90862.140635
600.0,929,90907.529371
570.0,1163,90964.218381
1230.0,1647,91045.045251
600.0,1243,91105.984344
475.0,942,91151.474161
570.0,963,91199.193216
470.0,1186,91257.088782
700.0,1092,91311.156542
800.0,1008,91360.422246
580.0,939,91407.316426
1375.0,2168,91513.799341
605.0,1133,91569.286408
540.0,1073,91620.662615
600.0,822,91660.299208
710.0,789,91698.994233
545.0,928,91743.419879
600.0,1045,91795.559009
730.0,881,91838.86378
445.0,972,91886.345245
690.0,972,91934.000823
780.0,827,91975.01029
570.0,875,92017.51538
165.0,479,92041.180368
500.0,860,92082.803842
310.0,922,92128.489974
850.0,1083,92180.811797
770.0,1102,92233.47452
545.0,1113,92287.670982
695.0,935,92334.671306
945.0,1222,92394.913092
545.0,974,92441.657787
605.0,972,92489.770962
1000.0,1168,92546.779539
400.0,791,92585.360984
690.0,926,92630.09104
745.0,1259,92691.949198
275.0,633,92722.243334
715.0,1194,92780.464951
385.0,767,92818.36381
680.0,782,92857.540605
570.0,1171,92915.117534
410.0,642,92946.556041
435.0,1028,92997.333421
670.0,1013,93048.117396
655.0,875,93091.330563
410.0,906,93135.492262
425.0,799,93175.399979
600.0,951,93222.068463
545.0,988,93270.636261
590.0,1070,93323.498699
575.0,975,93372.322848
225.0,535,93397.982956
895.0,972,93446.431546
660.0,1080,93500.044777
575.0,1126,93554.880832
340.0,902,93599.274814
555.0,820,93639.483257
485.0,986,93687.157952
475.0,1104,93741.034403
300.0,666,93773.89494
485.0,937,93819.852962
300.0,649,93851.846119
495.0,1094,93905.811905
350.0,780,93943.646658
325.0,897,93987.379277
605.0,982,94036.552897
210.0,489,94060.00939
500.0,904,94104.189046
570.0,1050,94155.237023
860.0,1868,94247.831172
745.0,1083,94301.129707
585.0,1184,94358.542182
610.0,905,94403.080557
1200.0,1751,94488.320285
720.0,968,94535.208756
695.0,1249,94596.325283
425.0,724,94632.270243
545.0,963,94679.272373
185.0,384,94698.1922
680.0,1160,94754.237039
170.0,551,94780.798914
885.0,1160,94837.786487
360.0,764,94874.752134
720.0,1032,94926.660737
730.0,1243,94988.517023
355.0,732,95024.900373
800.0,1141,95081.223404
650.0,1362,95148.539769
600.0,1109,95203.605266
915.0,1659,95285.527406
570.0,1015,95335.06232
800.0,1144,95392.446831
515.0,794,95431.070249
1260.0,2432,95548.989576
350.0,765,95586.771064
530.0,981,95635.100767
860.0,1745,95720.661094
550.0,997,95769.998598
960.0,1492,95842.696047
310.0,665,95874.950239
515.0,925,95921.026374
775.0,1132,95975.718133
1110.0,1951,96072.452378
515.0,823,96113.828125
745.0,1169,96170.980509
475.0,851,96212.826192
410.0,1010,96262.352042
670.0,1178,96319.795946
340.0,768,96357.716101
845.0,1130,96413.573107
545.0,846,96454.940157
305.0,796,96494.072808
520.0,848,96535.46383
210.0,473,96558.398111
785.0,1107,96612.396468
20.0,250,96624.557406
550.0,1050,96676.415569
545.0,1028,96727.134658
355.0,643,96758.780266
395.0,870,96800.942502
170.0,498,96824.924001
225.0,513,96848.983632
55.0,339,96865.799279
385.0,754,96902.646476
305.0,832,96943.14606
385.0,870,96985.438232
740.0,960,97033.196107
540.0,924,97078.592639
800.0,1242,97139.575902
455.0,862,97181.476025
575.0,955,97228.692865
470.0,776,97267.072324
575.0,1135,97323.262403
575.0,1115,97378.372517
865.0,1378,97444.647626
485.0,707,97479.494157
660.0,1172,97536.366905
555.0,1061,97588.678272
545.0,1020,97637.455188
1175.0,1372,97704.626381
450.0,912,97748.491824
605.0,960,97794.609492
650.0,900,97838.290545
805.0,1175,97894.36831
600.0,1123,97949.529075
540.0,828,97989.897218
430.0,881,98032.990582
725.0,902,98076.508676
670.0,955,98122.448595
605.0,1032,98173.263634
680.0,1119,98228.701512
745.0,863,98271.193805
740.0,1019,98321.109562
600.0,1202,98379.619684
600.0,1030,98429.963455
710.0,969,98477.380914
770.0,807,98516.772046
520.0,968,98563.130656
1000.0,1111,98616.915955
425.0,760,98654.756723
1130.0,1516,98727.600535
915.0,1117,98783.138701
495.0,860,98824.74635
235.0,593,98854.02402
600.0,1079,98907.484623
555.0,1152,98964.342318
745.0,824,99004.526044
535.0,911,99048.723336
495.0,904,99093.204461
600.0,1079,99146.227988
585.0,826,99186.765355
490.0,943,99233.150925
570.0,922,99279.419589
865.0,1186,99337.368683
290.0,827,99378.799984
370.0,935,99424.516559
255.0,583,99452.945603
135.0,468,99476.212609
460.0,818,99517.205658
1195.0,1966,99614.652106
415.0,849,99656.367734
640.0,758,99693.857251
540.0,967,99741.094885
390.0,777,99778.971905
545.0,1139,99835.663538
495.0,820,99876.398386
390.0,841,99916.982737
545.0,842,99958.672107
270.0,665,99991.045616
545.0,836,100032.372907
270.0,704,100066.199238
295.0,946,100112.72867
775.0,1031,100164.353407
575.0,1071,100217.279357
660.0,1117,100271.125501
600.0,961,100318.162817
600.0,985,100367.74555
460.0,913,100413.294123
615.0,1169,100470.608243
700.0,1513,100544.632039
450.0,978,100593.376828
875.0,952,100640.571885
545.0,1047,100692.041598
415.0,878,100734.452316
100.0,541,100760.675457
600.0,1020,100809.408343
570.0,1094,100862.604667
170.0,386,100881.659665
485.0,968,100928.728008
525.0,1128,100984.133458
600.0,1246,101046.082409
605.0,1016,101094.853982
550.0,1126,101150.273456
540.0,878,101193.273094
675.0,924,101238.359331
375.0,724,101274.248814
465.0,1145,101329.549234
550.0,1019,101378.55446
470.0,837,101419.494766
600.0,981,101467.549212
500.0,847,101509.872259
320.0,714,101544.978537
770.0,995,101593.854981
800.0,1025,101643.734317
770.0,1147,101700.000633
545.0,941,101745.501267
600.0,1147,101801.619236
935.0,1878,101894.365992
585.0,969,101941.531199
650.0,1156,101997.526255
800.0,925,102043.248678
255.0,669,102076.269331
605.0,1006,102126.241671
525.0,966,102172.830952
745.0,1050,102224.023882
880.0,1613,102303.243551
520.0,1020,102352.707074
550.0,899,102396.54705
570.0,731,102431.714519
605.0,918,102476.951463
480.0,1015,102526.373469
1215.0,1775,102613.017507
750.0,803,102652.723892
550.0,1056,102704.993678
540.0,866,102746.803854
420.0,975,102795.017306
945.0,905,102839.501812
490.0,1094,102892.790406
925.0,1184,102951.485441
600.0,1095,103004.450441
680.0,874,103047.475072
685.0,904,103092.031183
235.0,586,103120.809065
515.0,702,103154.775528
530.0,1041,103206.213764
605.0,987,103254.953765
515.0,948,103301.117478
555.0,1243,103361.836265
575.0,1156,103417.960375
405.0,771,103455.117271
305.0,547,103482.144499
750.0,892,103525.259778
615.0,698,103558.810384
